ID,DF0_1,DF6_1,DF0_2,DF6_2,DF0_3,DF6_3,DFM4_1,DFM4_2,DFM4_3,padj,log2FoldChange,pvalue,foldChange,log10padj
Ak6,52.9173118916245,64.9016061627554,53.76028259346,51.1517329600597,38.8144647184257,63.864377396407,134.025055709009,110.322531958398,175.684426410263,1.08602314369763e-07,1.36808488136761,9.23937423892008e-09,2.58127684658367,6.96416091961543
Ak7,4.99219923505891,9.12678836663748,5.97336473260667,5.01487578039801,0.995242685087837,0,10.9205600948082,38.0759181095355,17.066487136997,0.00802526943012099,2.3417586725741,0.00211093988550216,5.06920206428392,2.09554037823143
Akap1,30.9516352573653,32.4508030813777,29.8668236630333,44.1309068675025,32.8430086078986,25.9449033172904,177.707296088242,215.763535954035,180.703981450557,3.29710553430757e-30,2.5496345301171,1.11163369329318e-32,5.8548594170443,29.4818671516637
Akap13,5123.99329486447,5479.11528277137,7875.88139994189,6069.00266943768,7485.22023454562,6957.22561262109,3317.86471244081,2389.01978497521,3557.86061255985,1.17033627475738e-06,-1.07332451370576,1.2212376164444e-07,0.475222644025105,5.93168933373398
Akap17b,37.9407141864478,35.4930658702569,91.5915925666355,35.1041304627861,98.5290258236959,55.8813302218561,32.7616802844245,26.3602509989092,19.0743091531143,0.0302098081739716,-1.18075225089752,0.00983057985701673,0.441121428374117,1.51985203239802
Akap5,34.9453946454124,23.3240147147402,25.8845805079622,25.0743789019901,59.7145611052702,41.9109976663921,58.5739132357893,116.180365513711,73.2855035882813,0.0030868793743875,1.23430323824783,0.000713437562758811,2.35267695481232,2.51048034105935
Akna,7257.65924792865,6738.61207736734,5062.42661088415,5685.86615981527,4977.20866812427,6492.2131147035,1918.04746392449,1911.60635021719,2425.44899546969,1.0811318782205e-15,-1.53346437230318,2.78275457604983e-17,0.345446841874699,14.9661213268699
Akr1b10,203.681728790404,179.49350454387,286.72150716512,184.547428718647,260.753583493013,182.612204117851,52.6172440931667,31.2417789616702,44.1720843545805,7.43360226894656e-16,-2.34238362271858,1.86103603233461e-17,0.197184270562417,15.1288006793208
Akr7a5,495.226164117844,199.775256469731,180.196502766968,139.413546695065,163.219800354405,162.654586181474,62.5450259975378,128.872338216889,98.3832787897475,0.0188826849406169,-1.2094772240807,0.00566713982174841,0.43242528117543,1.723936253047
Aldh1l1,58.9079509736952,12.1690511555166,32.8535060293367,10.029751560796,31.8477659228108,14.9682134522829,0,2.92891677765658,1.00391100805865,2.60799964258975e-05,-4.3461258718607,3.55236633717552e-06,0.049168362819638,4.58369247245749
Aldh2,2366.30243741793,1130.70766986675,1378.85169244337,1137.37382699427,1569.49771438352,974.929636192026,258.122329513648,264.578815581644,530.065012254966,1.46292343086612e-07,-2.02317129129847,1.27746853875362e-08,0.246016794180553,6.83477840417035
Aldh3b1,535.163757998316,265.69095022878,328.535060293367,216.642633713194,246.820185901784,186.603727705127,86.3717025680283,106.417309588189,121.473231975096,0.000107446411660657,-1.50148090877293,1.69417077500452e-05,0.35319065857401,3.96880808386726
Aldh6a1,89.8595862310605,95.324234051547,98.56051808801,128.380819978189,69.6669879561486,120.743588515082,52.6172440931667,25.383945406357,39.1525293142873,5.75148599996644e-05,-1.36340037395197,8.50958790622141e-06,0.38866514137089,4.24021993301333
Alg3,143.775337969697,128.789124729218,93.5827141441711,108.321316856597,98.5290258236959,97.7923278882482,333.573471986868,287.033844210345,316.231967538474,9.13929781937378e-15,1.48205063387264,2.66537175109856e-16,2.79345510434291,14.0390871702274
Alg8,117.81590194739,154.141314636544,141.369632005024,138.410571538985,143.314946652649,102.781732372343,343.501253891239,297.773205728419,320.247611570709,3.94340136615376e-13,1.26930467878689,1.42481854261456e-14,2.41045363329522,12.4041290174399
Alg9,247.613082058922,274.817738595417,177.209820400664,240.714037459105,209.996206553534,161.656705284655,558.934121216091,523.299797607975,560.182342496726,1.92431669925856e-11,1.3241760008368,8.82356949086866e-13,2.5038983604644,10.7157234513098
Alkbh1,622.028024688341,656.114674801605,504.749319905263,684.029056446289,541.412020687783,576.775158361301,1354.14945175621,1238.93179694873,1388.40892414511,4.18847471817666e-17,1.15132404017465,8.80248114519034e-19,2.22117650420987,16.3779441016349
Alox5ap,187.706691238215,43.6057666406013,115.485051497062,58.172559052617,156.25310155879,38.9173549759355,5.95666914262264,42.9574460722965,31.1212412498181,0.014605784718145,-1.90627879481558,0.0042120075957249,0.266779775446461,1.83547510492767
Aloxe3,0.998439847011783,2.02817519258611,0.995560788767778,0,1.99048537017567,0,4.96389095218554,24.4076398138048,1.00391100805865,0.0156536611667239,3.3392194933104,0.00456697059887788,10.1205759779701,1.8053840709898
Amer1,216.661446801557,200.789344066025,303.646040574172,306.910397760358,321.463387283371,265.436318553817,116.155048281142,55.649418775475,115.449765926745,1.55832754397755e-06,-1.49175146516641,1.66025456472322e-07,0.355580603674881,5.80734125295922
Amigo1,79.8751877609426,108.507372803357,70.6848160025122,91.2707392032438,50.7573769394797,94.7986851977917,26.8050111418019,32.2180845542224,29.1134192337008,9.56698879632094e-06,-1.49163957345497,1.18969129052923e-06,0.355608182660102,5.01922473462929
Amigo2,254.602160988005,253.521899073263,215.04113037384,240.714037459105,47.7716488842162,238.493534339707,580.775241405708,622.882968048299,626.440469028596,0.000257540423110349,1.54987590778244,4.43126981099061e-05,2.92791953848885,3.58915459514337
Ammecr1,160.748815368897,156.16948982913,212.054448007537,185.550403874726,202.034265072831,174.6291569433,356.407370366921,356.35154128155,464.810796731154,3.94085147894961e-10,1.10962166249371,2.21888805456705e-11,2.15789050587906,9.40440993232244
Ampd3,368.424303547348,252.50781147697,393.246511563272,246.731888395582,506.578526709709,265.436318553817,61.5522478071006,89.8201145148017,113.441943910627,1.79372570229022e-08,-1.9407493582848,1.32745378170163e-09,0.260481107120323,7.74624396881127
Amt,21.9656766342592,37.521241062843,31.8579452405689,33.0981801506269,31.8477659228108,31.9321886982035,7.94222552349686,16.5971950733873,10.0391100805865,0.000908362029918525,-1.44200605017297,0.000179773604707409,0.36805517204043,3.04174102784454
Anapc15-ps,5.9906390820707,2.02817519258611,2.98668236630333,5.01487578039801,3.98097074035135,3.99152358727544,8.93500371393397,8.78675033296973,15.0586651208797,0.0498117420796464,1.44848356627718,0.0178494874826874,2.72921030027491,1.3026682693026
Ank,159.750375521885,288.000877347227,189.156549865878,232.690236210468,84.5956282324662,235.499891649251,459.656302172381,401.261598538951,407.587869271811,0.00166587208200441,1.09265628858158,0.000354405018120291,2.13266340985725,2.77835834999555
Ankrd13b,12.9797180111532,23.3240147147402,7.96448631014222,18.0535528094328,1.99048537017567,13.970332555464,92.328371710651,115.204059921159,95.3715457655716,8.73231897642517e-10,2.95346867549977,5.23566214196766e-11,7.74609221049923,9.05887040865104
Ankrd13d,197.691089708333,224.113358780765,153.316361470238,193.574205123363,153.267373503527,226.518963577881,29.7833457131132,55.649418775475,45.1759953626392,2.23219667996556e-14,-2.13561259734084,6.92387372072933e-16,0.227570806736148,13.6512675421446
Ankrd33b,535.163757998316,638.875185664624,426.100017592609,568.686913497135,196.062808962304,509.917138274437,1843.58909964171,2318.72578231146,2015.85330418177,1.02558382205241e-11,2.10376747881417,4.44903748384167e-13,4.29830387192067,10.9890288384968
Ankrd37,83.8689471489898,16.2254015406889,46.7913570720856,18.0535528094328,37.8192220333378,33.9279504918412,0.992778190437107,13.6682782957307,13.0508431047624,0.0131969731159182,-2.09421367295977,0.00373825249928882,0.234195673175383,1.87952566802123
Ankrd44,1955.94366029608,1884.17475391249,3413.77794468471,2293.80418195405,3472.40172827146,2674.32080347454,396.118497984406,277.270788284823,291.134192337008,5.94483320531576e-24,-3.02433342669374,5.04611339129389e-26,0.122909349926954,23.2258603259111
Ankrd49,203.681728790404,270.761388210245,215.04113037384,254.755689644219,256.772612752662,224.523201784243,505.324098932488,406.143126501712,628.448291044714,3.65649116935711e-09,1.11124340232409,2.39163616606635e-10,2.16031756394983,8.43693547108538
Ankrd61,1.99687969402357,3.04226278887916,0.995560788767778,1.0029751560796,0,3.99152358727544,9.92778190437107,31.2417789616702,14.0547541128211,0.000101917551540543,3.32639578388889,1.59554000107862e-05,10.0310156596844,3.99175101834079
Ano6,795.756558068391,825.467303382545,1016.4675653319,862.558634228458,1067.89540109925,900.088568930611,313.717908178126,297.773205728419,309.204590482064,6.99391277134725e-24,-1.57036286754065,6.01297288163705e-26,0.336723690615539,23.1552797885493
Anp32b,780.779960363214,785.917887127116,654.08343822043,767.275994400896,846.95152500975,601.722180781772,1855.50243792695,1806.16534622156,2054.00192248799,1.04502328062707e-21,1.3654209576358,1.19793632978153e-23,2.57651493930291,20.9808740343996
Anp32b-ps1,52.9173118916245,68.9579565479276,45.7957962833178,55.1636335843781,64.6907745307094,33.9279504918412,181.678408849991,204.047868843408,177.692248426381,5.95734746939678e-14,1.81003463912784,1.92820417080948e-15,3.50650707553671,13.2249470684187
Anxa1,156.75505598085,148.056789058786,269.796973756068,194.577180279443,276.677466454419,154.671539006923,92.328371710651,54.6731131829228,101.395011813923,0.000290407352746394,-1.27358351324729,5.06532042551589e-05,0.413631076744094,3.53699239204646
Anxa5,253.603721140993,247.437373495505,248.890197191944,210.624782776717,247.815428586871,231.508368061975,111.191157328956,115.204059921159,125.488876007331,7.13858546399974e-11,-1.03298948605458,3.5901517140255e-12,0.488696444671185,10.1463878366889
Anxa6,2053.79076530324,817.354602612201,1591.90170123968,699.073683787483,1640.15994502476,934.016519422453,62.5450259975378,174.758701066842,257.001218063014,3.72411836914508e-08,-2.96826409228678,2.90462817283287e-09,0.127780173408059,7.42897652364946
Aoc2,118.814341794402,116.620073573701,102.542761243081,136.404621226826,109.476695359662,134.713921070546,317.689020939874,315.346706394358,279.087260240304,6.80429301131265e-17,1.34426755121907,1.47586935399342e-18,2.53901259429178,16.1672169927584
Aoc3,3.99375938804713,5.07043798146527,3.98224315507111,2.00595031215921,0,7.98304717455088,26.8050111418019,26.3602509989092,19.0743091531143,8.88505232571072e-05,2.64980603667568,1.36650866573782e-05,6.27582897180144,4.0513400102109
Ap3m2,228.642724965698,210.930220028955,250.88131876948,176.52362747001,239.853487106169,270.425723037911,55.595578664478,94.7016424775627,69.2698595560467,2.3915434392252e-11,-1.64842237391962,1.10331375792532e-12,0.318988789051412,10.6213217263352
Apbb1,87.8627065370369,146.0286138662,73.6714983688155,89.2647888910846,52.7478623096554,83.8219953327842,0,39.0522237020877,16.0625761289384,0.00711121364648235,-2.27341577404362,0.00183134929994542,0.206839585789928,2.14805627339256
Apbb2,40.9360337274831,92.2819712626679,43.8046747057822,76.2261118620498,43.7906781438648,85.8177571264219,16.8772292374308,26.3602509989092,12.0469320967038,0.000199714964669885,-1.78998136469464,3.35776115021519e-05,0.289175781238473,3.69958939216455
Apc-ps1,5.9906390820707,15.2113139443958,10.9511686764456,15.044627341194,6.96669879561486,17.9618561427395,21.8411201896164,87.8675033296973,13.0508431047624,0.0124855788774935,1.76842352815126,0.00351167288729998,3.4068148137836,1.90359131735164
Apex1,547.145036162457,547.607301998249,264.819169812229,376.115683529851,241.843972476344,286.391817387013,1216.15328328546,1115.91729228716,1076.19260063887,1.17558783660915e-07,1.59028594641144,1.00541958154592e-08,3.01109024264704,6.92974491606732
Aph1b,17.9719172462121,10.1408759629305,16.9245334090522,20.0595031215921,20.9000963868446,7.98304717455088,2.97833457131132,0,2.0078220161173,8.86729436047711e-05,-3.24349061934049,1.36278096627921e-05,0.105587384694293,4.05220887436948
Apln,0.998439847011783,6.08452557775832,0.995560788767778,3.00892546823881,8.95718416579053,2.99364269045658,0,0,0,0.0204240127004445,-4.39651673359425,0.00620432752633192,0.047480642459322,1.68985892814254
Apobec3,7015.03836510479,5926.3279127366,7139.16641625373,6423.05289953378,7557.87295055704,7064.99674947753,3123.28018711514,2493.4844833783,3057.91293054664,7.29806711083432e-19,-1.24522264890184,1.18927818731285e-20,0.421842790693532,18.1367921473113
Appl2,127.800300417508,186.592117717922,162.276408569148,208.618832464557,143.314946652649,184.607965911489,99.2778190437107,59.5546411456837,93.3637237494543,0.000251012052002911,-1.00683322488319,4.30060545379229e-05,0.497637384318467,3.60030542595839
Arap1,5772.97919542213,3641.58855828835,4529.80158889339,3296.77933803365,3791.87463018466,3717.10634065025,1309.47443318654,1641.16970108024,1799.0085264411,2.61519184808628e-09,-1.38155297430419,1.68409185092542e-10,0.383805429455654,8.58249644618138
Arfgef3,1.99687969402357,2.02817519258611,0.995560788767778,6.01785093647762,1.99048537017567,0.99788089681886,12.9061164756824,28.3128621840136,23.0899531853489,1.03934894901025e-05,3.19819792777312,1.3006462741323e-06,9.178115281323,4.98323861876931
Arhgap11a,213.666127260522,217.014745606713,542.580629878439,318.946099633314,540.416778002696,378.196859894348,208.483419991793,161.090422771112,176.688337418322,0.0112100553144088,-1.01701896627279,0.00310172580176158,0.494136329584675,1.95039224443596
Arhgap15,723.868889083543,756.509346834618,1671.5465643411,1108.28754746796,1841.1989674125,1135.58846057986,287.905675226761,69.3176970712057,149.582740200739,3.64179246890597e-08,-2.8360410789201,2.83018598814169e-09,0.140044664122475,7.43868480653038
Arhgap18,76.8798682199073,76.056569721979,137.387388849953,102.303465920119,187.105624796513,102.781732372343,28.7905675226761,30.265473369118,15.0586651208797,3.96008706011769e-07,-2.2021036422525,3.77627991740825e-08,0.217320527299522,6.40229526626815
Arhgap24,571.10759249074,612.508908161004,549.549555399813,672.996329729413,336.392027559689,633.654369479976,1993.49860639771,1524.01302997397,1950.59908865795,1.86242960664408e-14,1.69565085529929,5.72273276579435e-16,3.23922987796453,13.7299201330891
Arhgap25,1290.98272218624,1117.52453111494,1195.6685073101,1065.15961575654,1301.77743209489,1171.51217286534,348.465144843425,401.261598538951,505.971148061559,8.89940399327966e-20,-1.50814111345607,1.26019881226482e-21,0.351563910988618,19.050639077748
Arhgap26,1397.8157858165,1076.96102726322,1697.43114484906,1308.88257868388,1918.82789684935,1478.85948908555,411.010170840962,531.110242348393,461.799063706978,1.84786032484584e-13,-1.66086399621526,6.39627983875612e-15,0.31624969724462,12.7333308591122
Arhgap27,2221.52865960122,2034.25971816386,1508.27459498318,1405.16819366752,1252.0152978405,1664.46533589386,298.826235321569,394.427459391086,433.689555481336,3.12456430291477e-17,-2.16183856809183,6.42610999588e-19,0.223471294750325,16.5052105332101
Arhgap27os3,345.460187066077,534.424163246439,462.935766777017,483.434025230368,401.082802090398,600.724299884953,137.003390280321,156.208894808351,137.535808104035,5.15050325933241e-14,-1.71470313643151,1.66126594226613e-15,0.304665250482194,13.2881503336631
Arhgap31,344.461747219065,460.395768717046,228.978981416589,489.451876166846,391.13037523952,455.0336889494,160.830066850811,122.038199069024,199.778290603671,2.36696704723397e-05,-1.29576138265435,3.1987838551347e-06,0.407321145635281,4.62580778824923
Arhgap33,106.833063630261,103.436934821891,91.5915925666355,76.2261118620498,108.481452674574,87.8135189200596,18.862785618305,63.4598635158925,33.1290632659354,0.000766088268195336,-1.31335165757992,0.000148473726511897,0.402384975333029,3.1157211883548
Arhgap4,4037.69074131565,2358.76774897764,3192.76344957826,2302.83095835877,3534.10677474691,2765.12796508506,274.006780560642,455.934711721874,595.319227778778,4.40184329341159e-18,-2.7789588128101,8.16255499452588e-20,0.145696809174262,17.3563654224864
Arhgap45,10872.0114941113,13175.0260510393,8008.290984848,8693.788652898,6814.42666479642,10048.6606309659,1128.78880252699,2455.40856526876,2966.5570288133,1.63925351944697e-09,-2.13664395889771,1.03075111725172e-10,0.227408177836558,8.78535387523823
Arhgap6,77.8783080669191,79.0988325108582,92.5871533554033,51.1517329600597,51.7526196245675,92.8029234041539,10.9205600948082,24.4076398138048,16.0625761289384,1.40952165728164e-07,-2.11355053462967,1.22766833489915e-08,0.231077623127862,6.85092824681214
Arhgap9,596.068588666034,440.114016791185,361.388566322703,274.815192765811,409.044743571101,373.207455410253,20.8483419991793,206.976785621065,186.727447498909,0.0113791480005397,-1.56581881469174,0.00315554593069585,0.337785940359765,1.94389025397928
Arhgdib,6402.99473888656,4366.66118963789,3951.38077061931,2966.80051168346,4481.57781095053,3619.314012762,372.291821413915,658.029969380178,933.637237494543,7.02949646175339e-14,-2.71494398009273,2.29102492010394e-15,0.152307196939247,13.1530757833321
Arhgdig,0,0,0,0,0,0.99788089681886,9.92778190437107,29.2891677765658,4.01564403223459,3.264095966567e-05,5.81071539998943,4.56159062084296e-06,56.1305931616701,4.48623708118723
Arhgef1,12542.401358162,9076.08398682283,8149.66061685303,7204.37054611979,7733.0356631325,8414.13172197662,1482.2178383226,2676.05362918556,2866.16592800744,1.9058105929262e-11,-1.91879200524969,8.70658581731287e-13,0.264475867899811,10.7199202634744
Arhgef18,3011.29457858754,2992.5724966608,2950.84217790769,2890.57439982142,3285.29610347495,2860.92453117967,124.097273804638,201.118952065752,655.553888262297,9.53347911848738e-11,-3.19743062354088,4.9392378889893e-12,0.109012794626917,10.0207485803455
Arhgef3,1572.54275904356,1915.61146939758,1901.52110654646,1637.85842987799,1557.55480216247,1837.09873104352,704.872515210346,548.683743014332,764.98018814069,1.22247600063178e-16,-1.368419981733,2.73401578023965e-18,0.387315198066883,15.9127596580902
Arhgef39,12.9797180111532,29.4085402924985,22.8978981416589,21.0624782776717,40.8049500886013,19.9576179363772,2.97833457131132,10.7393615180741,8.03128806446919,0.00517628529975905,-1.75639444590459,0.00128185487278254,0.295986966379297,2.28598179480141
Arid1b,2852.54264291266,2241.13358780765,2302.73210441987,2248.67029993047,2381.61574541519,2432.83362644438,1181.40604662016,1001.68953795855,1268.94351418613,1.63360522618571e-13,-1.06659029288538,5.58120913419259e-15,0.477446076456071,12.7868528858718
Arid3b,1879.06379207618,1188.51066285546,1676.52436828494,1337.96885821019,1792.43207584319,1333.16887815,455.685189410632,327.062373504985,455.775597658626,1.63208584924888e-16,-1.89437210496475,3.71428842967968e-18,0.268990643237837,15.7872570006836
Arid5b,888.611463840487,931.946500993316,979.631816147493,1036.07333623023,1034.05714980626,1134.59057968304,502.345764361176,386.617014650668,461.799063706978,1.51558615352951e-14,-1.15253802951436,4.58184620475881e-16,0.449833175687556,13.8194193711149
Arl4c,65.8970299027777,61.8593433738762,67.6981336362089,55.1636335843781,57.7240757350946,62.8664964995882,163.808401422123,90.7964201073539,173.676604394146,5.07617188445301e-06,1.20578684917659,5.9701212374467e-07,2.30663039208479,5.29446368066606
Arl4d,19.9687969402357,17.2394891369819,11.9467294652133,9.02677640471642,15.9238829614054,10.9766898650075,3.97111276174843,5.85783355531315,6.02346604835189,0.0281268332645956,-1.4239340153951,0.00905950821941233,0.372694642260742,1.55087916129835
Arl5c,523.182479834174,1175.32752410365,372.339734999149,774.296820493453,389.139889869344,801.298360145544,163.808401422123,179.640229029603,187.731358506967,3.99589979097108e-06,-1.92546765976033,4.60166044248635e-07,0.263254909222813,5.39838541153064
Arl8b,602.059227748105,584.114455464799,707.84372081389,593.761292399125,625.012406235162,526.881113520358,1234.02329071332,1303.36796605718,1443.62402958834,2.17510640279438e-18,1.12926796695259,3.83784788984849e-20,2.18747718042575,17.6625194931847
Armcx4,10.9828383171296,19.267664329568,19.9112157753556,20.0595031215921,4.97621342543919,14.9682134522829,32.7616802844245,57.6020299605794,39.1525293142873,0.00161069647720919,1.52345077149489,0.000341128063755981,2.87477844014855,2.79298629117138
