"ID","Control1_UT","Control1_MT","Control2_UT","Control2_MT","Control3_UT","Control3_MT","Control1_polyAdT","Control2_polyAdT","Control3_polyAdT","padj","log2FoldChange","pvalue","foldChange","log10padj"
"A1BG",39.7694126094978,44.3928103107129,49.8416245509612,32.0016568908104,42.3631493056943,41.325762742921,12.7797563240863,20.7459456340473,12.079523572044,4.68714722409055e-06,-1.48609950691924,9.59027420759092e-07,0.356976372362033,5.32909140500209
"A2M",596.692322572129,380.875488362879,530.929087398638,274.007246358478,658.554040360504,358.677066367883,77.4105781161067,104.614974795395,119.555641489127,2.0463056338082e-09,-2.21860133565272,2.87187635671872e-10,0.214849550570133,8.68902950006506
"A2M-AS1",564.184718619341,488.951911524897,469.163991667792,742.80215990202,782.974563466346,899.842138540678,346.824050083478,283.296620644682,345.11955410872,6.6758652437296e-07,-1.02002301058507,1.23383639879301e-07,0.493108487240591,6.17549243839412
"AARS",1740.39503155099,2303.3978163813,2013.56985134769,1990.9761249463,2245.58932692277,2048.05211381355,5912.26163227832,5752.37571108367,5178.72662614024,3.19813126426046e-62,1.44724720314054,5.36146959838461e-64,2.72687241910783,61.4951037150194
"AATBC",85.9802918847072,52.9664590933459,125.759624277482,65.3967303663207,100.59177240533,48.6813573051219,20.4775027355082,17.4183667204224,11.2258268684022,8.32608893194633e-10,-2.31189026328336,1.12237448363494e-10,0.201396391133412,9.07955895467344
"AATK",387.86258899928,227.477748775009,346.997091795335,270.797630391413,462.997234845612,365.749763926433,94.0505101027268,85.7271845734724,92.4183038200178,2.36468933365336e-19,-1.92369449215517,1.60736486402601e-20,0.263578665832673,18.6262259075868
"ABCA1",2168.749078074,1613.02316008451,2506.63508656792,2037.43942226965,1577.02039315227,1666.35799612332,534.751840062661,454.490923326558,699.422641593678,2.50720798871237e-24,-1.7782498284788,1.32985839635806e-25,0.291536853249376,23.6008096370815
"ABCA3",234.712565042774,258.292742741608,229.579812733846,262.015586342556,310.644719607448,250.679997423271,117.538493914299,108.505418904257,141.489437530375,2.53440161956573e-13,-1.07862325469265,2.5388129085701e-14,0.473480444133843,12.5961245625621
"ABCA6",38.6722937624066,20.8445970610243,34.1607716550699,22.5040039420029,25.4325402548923,14.3961340906493,11.3532729368969,8.13192854340256,15.5322019893983,0.0116125608393874,-1.15800487542137,0.00443555995051537,0.44813183537233,1.93507199767938
"ABCC11",0,2.2497525953397,0.817905036990086,1.67161563570582,1.94883512593287,0.919874761035487,6.3288066537175,6.11579748493535,5.01801763945918,0.00654280057430451,3.09133155187358,0.00234895890900507,8.52282406849022,2.18423631687098
"ABCC3",1262.78816842377,819.08727830829,1321.01294454941,784.002738134402,1537.59827942283,954.243438934205,200.023691848542,188.336424539703,129.876028512693,8.12279442269324e-18,-2.69222544766524,6.00131339492681e-19,0.154724605896712,17.0902945380521
"ABCC5",2006.10760543709,1518.79369088677,2177.15534288099,1839.99349350383,1851.34322682539,1753.68927116132,646.810112134069,669.199255428385,760.283518648232,9.55463576016988e-35,-1.42692232430513,3.20792781797569e-36,0.371923464685122,34.019785864377
"ABHD12",1116.46959358776,1003.02565421017,1308.39724449603,959.916476036954,1033.98992598065,968.655272591623,513.793304863282,450.301791202071,567.731281334833,2.10953886460915e-18,-1.06208457104489,1.50736562330079e-19,0.478939532766182,17.6758124690829
